TrialLessonID;TimeTableID;PersonID;TrialLessonTypeID;DateTrialLesson;DateRequestedTrialLesson;isDeleted;isMoved
5889;1056;7073;4;08-12-17 18:08;28-11-17 18:08;NULL;NULL
5890;1066;7074;3;19-12-17 09:18;29-11-17 09:18;NULL;NULL
5891;1;6752;1;20-12-17 09:35;29-11-17 09:35;NULL;20-12-17 08:52
Ik weet miet wat de voorwaarden zijn ?;;;;;;;
5892;1058;7075;4;06-12-17 12:51;29-11-17 12:51;NULL;NULL
5893;1;7041;1;06-12-17 12:54;29-11-17 12:54;NULL;06-12-17 16:41
5894;1057;7076;3;30-11-17 18:44;29-11-17 18:44;NULL;NULL
5895;1044;7077;4;04-12-17 09:53;30-11-17 09:53;NULL;NULL
5896;1;7079;3;06-12-17 14:38;30-11-17 14:38;NULL;NULL
5897;1044;7084;1;04-12-17 10:17;01-12-17 10:17;NULL;04-12-17 15:31
5898;5;7087;1;07-12-17 14:27;01-12-17 14:27;NULL;07-12-17 17:42
5899;5;7088;3;07-12-17 17:55;01-12-17 17:55;NULL;NULL
5900;1;4371;4;03-01-18 18:21;01-12-17 18:21;NULL;NULL
5901;5;7089;3;07-12-17 19:14;01-12-17 19:14;NULL;NULL
5902;1060;7090;4;01-12-17 19:18;01-12-17 19:18;NULL;NULL
5903;5;7091;1;07-12-17 11:32;02-12-17 11:32;NULL;06-12-17 12:24
5904;1071;7060;4;05-01-18 18:34;02-12-17 18:34;NULL;NULL
5905;1;7092;3;06-12-17 19:30;02-12-17 19:30;NULL;NULL
5906;3;7093;5;04-12-17 21:36;02-12-17 21:36;NULL;NULL
5907;1;7094;4;06-12-17 13:02;03-12-17 13:02;NULL;NULL
5908;1056;7095;1;08-12-17 18:11;03-12-17 18:11;NULL;08-12-17 13:30
5909;1045;7084;4;07-12-17 15:31;04-12-17 15:31;NULL;NULL
5910;1058;7097;4;06-12-17 17:14;04-12-17 17:14;NULL;NULL
5911;1044;7017;4;04-12-17 17:42;04-12-17 17:42;NULL;NULL
5912;1045;7099;3;07-12-17 12:13;06-12-17 12:13;NULL;NULL
5913;5;7091;3;14-12-17 12:24;06-12-17 12:24;NULL;NULL
5914;2;7041;1;05-01-18 16:41;06-12-17 16:41;NULL;05-01-18 08:59
5915;1058;7100;4;06-12-17 19:52;06-12-17 19:52;NULL;NULL
5916;1045;7037;4;21-12-17 13:27;07-12-17 13:27;NULL;NULL
5917;1069;7087;4;22-12-17 17:42;07-12-17 17:42;NULL;NULL
5918;1044;7101;5;18-12-17 17:46;07-12-17 17:46;NULL;NULL
5919;1045;7102;3;07-12-17 19:32;07-12-17 19:32;NULL;NULL
5920;1068;7103;4;19-12-17 21:21;07-12-17 21:21;NULL;NULL
5921;1055;7095;4;12-12-17 13:30;08-12-17 13:30;NULL;NULL
5922;5;7105;5;21-12-17 17:38;08-12-17 17:38;NULL;NULL
1 jaar Muey Thai;;;;;;;
5923;1069;7104;4;15-12-17 17:09;09-12-17 17:09;NULL;NULL
5924;1;6665;4;13-12-17 14:56;10-12-17 14:56;NULL;NULL
5925;1066;18;3;19-12-17 15:29;10-12-17 15:29;NULL;NULL
5926;1044;7106;5;18-12-17 22:01;10-12-17 22:01;NULL;NULL
5927;1044;7107;4;18-12-17 22:02;10-12-17 22:02;NULL;NULL
5928;1044;7108;5;18-12-17 22:03;10-12-17 22:03;NULL;NULL
5929;1044;6669;1;15-01-18 09:33;11-12-17 09:33;NULL;15-01-18 08:44
5930;1;7109;3;13-12-17 23:13;11-12-17 23:13;NULL;NULL
5931;1;7109;3;13-12-17 23:13;11-12-17 23:13;12-12-17 12:55;NULL
5932;1;7109;3;13-12-17 23:13;11-12-17 23:13;12-12-17 12:55;NULL
5933;7;4684;4;05-01-18 15:54;12-12-17 15:54;NULL;NULL
5934;3;7110;1;18-12-17 13:44;13-12-17 13:44;NULL;17-12-17 17:49
5935;1069;7111;4;15-12-17 11:29;14-12-17 11:29;NULL;NULL
5936;5;7112;1;04-01-18 09:32;15-12-17 09:32;21-12-17 21:34;NULL
5937;1066;18;3;19-12-17 17:29;17-12-17 17:29;NULL;NULL
5938;1066;18;3;19-12-17 17:29;17-12-17 17:29;NULL;NULL
5939;3;7110;1;08-01-18 17:49;17-12-17 17:49;NULL;08-01-18 15:38
5940;1068;7113;4;20-12-17 12:07;18-12-17 12:07;NULL;NULL
5941;3;7114;3;08-01-18 14:54;18-12-17 14:54;NULL;NULL
5942;1071;7115;5;22-12-17 15:46;18-12-17 15:46;NULL;NULL
5943;1071;7112;1;05-01-18 17:10;18-12-17 17:10;21-12-17 21:34;NULL
5944;1071;7112;4;05-01-18 17:11;18-12-17 17:11;NULL;NULL
5945;1071;7016;4;22-12-17 19:05;18-12-17 19:05;NULL;NULL
5946;1045;7116;1;04-01-18 14:00;19-12-17 14:00;NULL;04-01-18 08:38
5947;1;6752;1;10-01-18 08:52;20-12-17 08:52;NULL;10-01-18 12:27
Ik weet niet wat de voorwaarden zijn ?;;;;;;;
5948;5;7117;5;04-01-18 15:17;22-12-17 15:17;NULL;NULL
5949;1045;7118;5;04-01-18 10:12;24-12-17 10:12;NULL;NULL
Geen ervaring in vechtsport. ;;;;;;;
5950;1070;7119;4;01-01-18 13:05;24-12-17 13:05;NULL;NULL
5951;1069;7120;3;05-01-18 14:50;24-12-17 14:50;NULL;NULL
5952;5;7121;5;04-01-18 18:11;26-12-17 18:11;NULL;NULL
5953;5;7121;5;04-01-18 18:11;26-12-17 18:11;04-01-18 21:19;NULL
5954;1068;7122;4;03-01-18 22:07;28-12-17 22:07;NULL;NULL
5955;1070;7122;4;01-01-18 22:11;28-12-17 22:11;NULL;NULL
5956;2;7126;3;05-01-18 08:25;29-12-17 08:25;NULL;NULL
5957;1;7131;3;03-01-18 11:29;29-12-17 11:29;NULL;NULL
5958;1;7131;3;03-01-18 11:29;29-12-17 11:29;NULL;NULL
5959;1057;35;3;04-01-18 13:00;29-12-17 13:00;NULL;NULL
5960;5;7135;4;04-01-18 14:53;29-12-17 14:53;NULL;NULL
5961;5;7135;1;04-01-18 14:54;29-12-17 14:54;NULL;04-01-18 11:27
5962;1066;7136;3;02-01-18 16:00;29-12-17 16:00;NULL;NULL
Vraagje? Is de voucher van social deal ook geldig voor kids krav maga;;;;;;;
5963;2;7139;4;05-01-18 10:12;30-12-17 10:12;NULL;NULL
5964;2;7139;4;05-01-18 10:12;30-12-17 10:12;NULL;NULL
5965;6;7140;4;09-01-18 14:03;30-12-17 14:03;NULL;09-01-18 22:23
5966;5;7141;3;18-01-18 16:31;30-12-17 16:31;NULL;NULL
5967;6;7069;4;02-01-18 19:31;30-12-17 19:31;NULL;NULL
5968;1068;7139;1;03-01-18 22:20;30-12-17 22:20;NULL;05-01-18 12:19
5969;7;7147;4;26-01-18 10:52;31-12-17 10:52;NULL;NULL
5970;5;7156;3;04-01-18 13:01;02-01-18 13:01;NULL;NULL
5971;5;7157;3;04-01-18 13:03;02-01-18 13:03;NULL;NULL
5972;1045;6984;5;04-01-18 15:17;02-01-18 15:17;NULL;NULL
5973;1;7160;1;10-01-18 16:33;02-01-18 16:33;NULL;10-01-18 11:49
5974;1045;7164;5;04-01-18 20:41;02-01-18 20:41;NULL;NULL
5975;7;6398;3;05-01-18 10:01;03-01-18 10:01;NULL;NULL
5976;7;7168;1;05-01-18 11:29;03-01-18 11:29;NULL;05-01-18 12:56
5977;1071;7170;3;05-01-18 13:13;03-01-18 13:13;NULL;NULL
5978;3;7172;1;08-01-18 22:23;03-01-18 22:23;NULL;08-01-18 09:42
5979;1044;7116;1;15-01-18 08:38;04-01-18 08:38;NULL;15-01-18 15:31
5980;1044;7116;4;15-01-18 08:38;04-01-18 08:38;NULL;NULL
5981;3;7173;3;08-01-18 11:12;04-01-18 11:12;NULL;NULL
5982;3;7174;3;08-01-18 11:12;04-01-18 11:12;NULL;NULL
5983;5;7135;1;11-01-18 11:27;04-01-18 11:27;NULL;04-01-18 19:45
5984;5;7135;1;11-01-18 19:45;04-01-18 19:45;NULL;10-01-18 19:28
5985;5;7135;1;11-01-18 19:45;04-01-18 19:45;08-01-18 19:00;NULL
5986;5;7135;4;11-01-18 19:45;04-01-18 19:45;NULL;NULL
5987;1071;7178;4;05-01-18 21:28;04-01-18 21:28;NULL;NULL
5988;1;7041;1;10-01-18 08:59;05-01-18 08:59;NULL;10-01-18 16:00
5989;1044;7179;1;08-01-18 10:26;05-01-18 10:26;NULL;08-01-18 08:32
5990;1;7139;1;10-01-18 12:19;05-01-18 12:19;NULL;05-01-18 21:05
5991;6;7168;4;09-01-18 12:56;05-01-18 12:56;NULL;NULL
5992;1069;7180;3;12-01-18 13:07;05-01-18 13:07;NULL;NULL
5993;1068;7181;4;10-01-18 13:30;05-01-18 13:30;NULL;NULL
5994;1068;7156;4;10-01-18 13:31;05-01-18 13:31;NULL;NULL
5995;1068;7157;4;10-01-18 13:33;05-01-18 13:33;NULL;NULL
5996;1;7139;1;10-01-18 21:05;05-01-18 21:05;NULL;10-01-18 14:40
5997;1070;7183;3;08-01-18 12:25;07-01-18 12:25;NULL;NULL
5998;1070;7184;4;08-01-18 12:38;07-01-18 12:38;NULL;NULL
5999;1044;7185;5;08-01-18 14:30;07-01-18 14:30;08-01-18 18:59;NULL
6000;1044;7185;5;08-01-18 14:30;07-01-18 14:30;NULL;NULL
6001;1070;7188;4;08-01-18 20:27;07-01-18 20:27;NULL;NULL
6002;1070;7188;1;08-01-18 20:27;07-01-18 20:27;NULL;08-01-18 17:26
6003;5;7189;3;11-01-18 22:39;07-01-18 22:39;NULL;NULL
6004;1071;7191;4;12-01-18 23:31;07-01-18 23:32;NULL;NULL
6005;3;7192;3;08-01-18 08:13;08-01-18 08:13;NULL;NULL
6006;3;7192;3;08-01-18 08:14;08-01-18 08:14;08-01-18 18:47;NULL
6007;1068;7193;3;31-01-18 08:18;08-01-18 08:18;NULL;NULL
6008;1044;7179;1;29-01-18 08:32;08-01-18 08:32;NULL;29-01-18 11:28
6009;3;7172;4;15-01-18 09:42;08-01-18 09:42;NULL;NULL
6010;7;7194;3;02-02-18 13:05;08-01-18 13:05;08-01-18 18:44;NULL
6011;7;7194;3;02-02-18 13:05;08-01-18 13:05;08-01-18 18:44;NULL
6012;7;7194;3;02-02-18 13:09;08-01-18 13:09;08-01-18 18:43;NULL
6013;7;7194;3;02-02-18 13:09;08-01-18 13:09;08-01-18 18:44;NULL
6014;7;7195;3;12-01-18 15:08;08-01-18 15:08;NULL;NULL
6015;3;7110;1;29-01-18 15:38;08-01-18 15:38;NULL;28-01-18 20:53
6016;1068;7196;3;10-01-18 16:27;08-01-18 16:27;NULL;NULL
6017;1069;7197;3;12-01-18 16:40;08-01-18 16:40;NULL;NULL
6018;1045;7198;1;11-01-18 16:45;08-01-18 16:45;NULL;11-01-18 21:14
6019;7;7194;3;02-02-18 16:55;08-01-18 16:55;NULL;NULL
6020;1071;7188;4;12-01-18 17:26;08-01-18 17:26;NULL;NULL
6021;1070;7199;1;15-01-18 18:20;08-01-18 18:20;NULL;15-01-18 08:32
6022;1045;7200;1;01-02-18 18:30;08-01-18 18:30;NULL;01-02-18 08:49
6023;1044;7204;4;22-01-18 20:52;08-01-18 20:52;NULL;NULL
6024;1045;7204;1;25-01-18 07:16;09-01-18 07:16;10-01-18 15:51;22-01-18 17:38
6025;1045;7206;5;18-01-18 10:27;09-01-18 10:27;10-01-18 15:51;NULL
6026;1045;7206;5;18-01-18 10:27;09-01-18 10:27;NULL;18-01-18 17:59
6027;2;7207;5;12-01-18 12:20;09-01-18 12:20;NULL;NULL
6028;1068;7209;1;10-01-18 17:43;09-01-18 17:43;NULL;10-01-18 12:33
6029;1044;7211;2;15-01-18 19:24;09-01-18 19:24;NULL;NULL
6030;7;7212;5;12-01-18 20:51;09-01-18 20:51;10-01-18 15:52;NULL
6031;7;7212;5;12-01-18 20:51;09-01-18 20:51;NULL;NULL
6032;1069;7213;1;12-01-18 21:55;09-01-18 21:55;NULL;12-01-18 17:31
6033;6;7140;3;16-01-18 22:23;09-01-18 22:23;NULL;NULL
6034;1069;7214;4;26-01-18 08:01;10-01-18 08:01;NULL;NULL
6035;5;4264;5;11-01-18 09:07;10-01-18 09:07;10-01-18 15:50;11-01-18 16:04
6036;5;4264;5;11-01-18 09:07;10-01-18 09:07;NULL;NULL
6037;2;7160;1;12-01-18 11:49;10-01-18 11:49;NULL;12-01-18 18:48
6038;1;6752;1;31-01-18 12:27;10-01-18 12:27;NULL;31-01-18 10:32
Ik weet niet wat de voorwaarden zijn ?;;;;;;;
6039;1;6752;4;31-01-18 12:27;10-01-18 12:27;NULL;NULL
Ik weet niet wat de voorwaarden zijn ?;;;;;;;
6040;1068;7209;4;17-01-18 12:33;10-01-18 12:33;NULL;NULL
6041;1071;7191;1;12-01-18 14:36;10-01-18 14:36;10-01-18 15:51;12-01-18 15:58
6042;2;7139;4;12-01-18 14:40;10-01-18 14:40;NULL;NULL
6043;1;7041;1;24-01-18 16:00;10-01-18 16:00;NULL;24-01-18 14:35
6044;1066;7217;3;16-01-18 16:46;10-01-18 16:46;NULL;NULL
boksen 6 maanden.;;;;;;;
6045;5;7135;1;25-01-18 19:28;10-01-18 19:28;NULL;10-01-18 19:28
6046;5;7135;4;25-01-18 19:28;10-01-18 19:28;NULL;NULL
6047;2;7220;5;19-01-18 13:26;11-01-18 13:26;NULL;21-01-18 15:10
6048;1044;7221;5;22-01-18 14:03;11-01-18 14:03;NULL;NULL
Judo lessen gehad op de middelbare school; maar dat was niet al te serieus. ;;;;;;
6049;1;4264;5;24-01-18 16:04;11-01-18 16:04;NULL;NULL
6050;1044;7198;3;15-01-18 21:13;11-01-18 21:13;NULL;NULL
6051;1071;7225;3;12-01-18 11:57;12-01-18 11:57;NULL;NULL
6052;1071;7226;3;12-01-18 11:57;12-01-18 11:57;NULL;NULL
6053;1066;7227;3;16-01-18 14:19;12-01-18 14:19;NULL;NULL
6054;1071;7191;4;26-01-18 15:58;12-01-18 15:58;NULL;NULL
6055;1069;7213;4;02-02-18 17:31;12-01-18 17:31;NULL;NULL
6056;2;7160;1;19-01-18 18:48;12-01-18 18:48;NULL;19-01-18 15:06
6057;1066;7230;5;16-01-18 13:09;13-01-18 13:09;NULL;NULL
6058;1044;7231;5;22-01-18 14:17;13-01-18 14:17;NULL;NULL
6059;1070;7234;5;15-01-18 10:33;14-01-18 10:33;NULL;NULL
6060;1070;7235;1;15-01-18 17:55;14-01-18 17:55;NULL;15-01-18 13:15
6061;1070;7199;1;29-01-18 08:32;15-01-18 08:32;NULL;11-02-18 17:04
6062;1044;6669;1;22-01-18 08:44;15-01-18 08:44;NULL;22-01-18 11:18
6063;1070;7235;4;22-01-18 13:15;15-01-18 13:15;NULL;NULL
6064;1044;7238;3;22-01-18 15:27;15-01-18 15:27;NULL;NULL
6065;1044;7116;1;22-01-18 15:31;15-01-18 15:31;NULL;22-01-18 08:48
6068;1045;7242;1;25-01-18 12:45;16-01-18 12:45;NULL;25-01-18 11:20
6069;1067;7243;3;18-01-18 18:39;16-01-18 18:39;NULL;NULL
6070;5;7244;5;18-01-18 10:23;17-01-18 10:23;NULL;NULL
6071;5;7245;5;18-01-18 10:25;17-01-18 10:25;NULL;NULL
6072;1072;7246;3;22-01-18 13:06;17-01-18 13:06;NULL;NULL
6073;1072;7247;3;22-01-18 13:21;17-01-18 13:21;NULL;NULL
6074;1045;7248;4;18-01-18 17:08;17-01-18 17:08;NULL;NULL
6075;1045;7249;4;18-01-18 17:09;17-01-18 17:09;NULL;NULL
6076;1071;7251;3;19-01-18 13:03;18-01-18 13:03;NULL;NULL
Aandacht:Lotte heeft epilepsie; maar is onder controle.;;;;;;
6077;1071;7251;3;19-01-18 13:04;18-01-18 13:04;NULL;NULL
Aandacht:Lotte heeft epilepsie; maar is onder controle.;;;;;;
6078;1045;7206;5;25-01-18 17:59;18-01-18 17:59;NULL;NULL
6079;1044;7252;5;22-01-18 19:51;18-01-18 19:51;NULL;NULL
6080;1070;7254;5;22-01-18 21:54;18-01-18 21:54;NULL;NULL
6081;1072;7255;4;29-01-18 22:53;18-01-18 22:53;NULL;NULL
6082;1070;7256;1;29-01-18 09:30;19-01-18 09:30;NULL;29-01-18 11:17
6083;3;7257;5;22-01-18 10:35;19-01-18 10:35;NULL;NULL
6084;1;7160;4;24-01-18 15:06;19-01-18 15:06;NULL;NULL
6085;1067;7258;3;25-01-18 16:06;19-01-18 16:06;NULL;NULL
6086;1067;7258;3;25-01-18 17:00;19-01-18 17:00;21-01-18 17:33;NULL
6087;1;7259;1;24-01-18 17:47;19-01-18 17:47;NULL;24-01-18 15:16
6088;1072;7262;3;22-01-18 21:32;19-01-18 21:32;NULL;NULL
6089;6;7264;1;23-01-18 14:47;20-01-18 14:47;21-01-18 17:32;NULL
6090;6;7264;1;23-01-18 14:47;20-01-18 14:47;21-01-18 17:33;NULL
6091;6;7264;1;23-01-18 14:47;20-01-18 14:47;21-01-18 17:33;NULL
6092;6;7264;4;23-01-18 14:47;20-01-18 14:47;NULL;NULL
6093;1057;7266;3;25-01-18 17:15;20-01-18 17:15;NULL;NULL
6094;1072;7267;4;22-01-18 23:18;20-01-18 23:18;NULL;NULL
6095;1;7220;5;24-01-18 15:10;21-01-18 15:10;NULL;NULL
6096;1044;7116;1;29-01-18 08:48;22-01-18 08:48;NULL;29-01-18 08:33
6097;1044;7272;3;22-01-18 10:48;22-01-18 10:48;NULL;NULL
6098;1045;6669;1;15-02-18 11:18;22-01-18 11:18;NULL;15-02-18 10:23
6099;1067;7273;1;25-01-18 14:52;22-01-18 14:52;NULL;25-01-18 15:35
6100;6;4779;4;23-01-18 15:07;22-01-18 15:07;NULL;NULL
6101;1044;7204;4;12-02-18 17:38;22-01-18 17:38;NULL;NULL
6102;1057;7274;4;25-01-18 17:39;22-01-18 17:39;NULL;NULL
6103;1067;7275;1;25-01-18 18:47;22-01-18 18:47;NULL;25-01-18 15:39
6104;1044;7276;3;22-01-18 19:27;22-01-18 19:27;NULL;NULL
6105;3;7282;1;29-01-18 09:52;24-01-18 09:52;NULL;28-01-18 17:24
6106;1044;7283;5;29-01-18 12:48;24-01-18 12:48;NULL;NULL
6107;2;7285;5;02-02-18 13:55;24-01-18 13:55;NULL;NULL
6108;2;7041;1;02-03-18 14:35;24-01-18 14:35;NULL;02-03-18 17:32
6109;1;7259;4;31-01-18 15:16;24-01-18 15:16;NULL;NULL
6110;1;7288;4;24-01-18 16:27;24-01-18 16:27;NULL;NULL
6111;1;7288;4;24-01-18 16:27;24-01-18 16:27;NULL;NULL
6112;1070;7289;1;26-02-18 07:41;25-01-18 07:41;NULL;26-02-18 08:07
6113;1045;7242;1;15-02-18 11:20;25-01-18 11:20;NULL;15-02-18 15:30
6114;1045;7291;4;08-02-18 11:24;25-01-18 11:24;NULL;NULL
6115;1067;7273;3;01-02-18 15:35;25-01-18 15:35;NULL;NULL
6116;1067;7275;3;01-02-18 15:39;25-01-18 15:39;NULL;NULL
6117;5;7293;4;01-02-18 21:48;25-01-18 21:48;NULL;NULL
6118;1045;7300;4;08-02-18 11:08;27-01-18 11:08;NULL;NULL
6119;1045;7301;4;08-02-18 12:42;27-01-18 12:42;NULL;NULL
6120;1045;7302;4;08-02-18 15:56;27-01-18 15:56;NULL;NULL
6121;3;7282;1;05-02-18 17:24;28-01-18 17:24;NULL;28-01-18 17:24
6122;3;7282;4;05-02-18 17:24;28-01-18 17:24;NULL;NULL
6123;2;7303;4;02-02-18 18:12;28-01-18 18:12;NULL;NULL
6124;2;7303;1;02-02-18 18:12;28-01-18 18:12;02-02-18 21:56;NULL
6125;2;7304;1;02-02-18 18:17;28-01-18 18:17;NULL;30-01-18 18:23
6126;6;4611;4;30-01-18 20:10;28-01-18 20:10;NULL;NULL
6127;6;4611;4;30-01-18 20:11;28-01-18 20:11;NULL;NULL
6128;6;4611;4;30-01-18 20:13;28-01-18 20:13;NULL;NULL
6129;3;7110;4;26-02-18 20:53;28-01-18 20:53;NULL;NULL
6130;1044;7116;1;05-02-18 08:32;29-01-18 08:32;NULL;05-02-18 08:55
6131;7;7305;4;16-02-18 08:42;29-01-18 08:42;NULL;NULL
6132;7;7305;4;16-02-18 08:42;29-01-18 08:42;NULL;NULL
6133;7;7305;4;16-02-18 08:42;29-01-18 08:42;NULL;NULL
6134;7;7305;4;16-02-18 08:42;29-01-18 08:42;NULL;NULL
6135;1070;7256;4;19-02-18 11:17;29-01-18 11:17;NULL;NULL
6136;1044;7179;4;05-02-18 11:28;29-01-18 11:28;NULL;NULL
6137;1044;7306;5;29-01-18 11:45;29-01-18 11:45;NULL;NULL
6138;1072;7307;4;29-01-18 11:49;29-01-18 11:49;NULL;NULL
6139;1044;7307;4;29-01-18 11:50;29-01-18 11:50;NULL;NULL
6140;1071;7309;3;16-02-18 18:52;29-01-18 18:52;NULL;NULL
6141;1070;7068;3;05-02-18 19:13;29-01-18 19:13;NULL;NULL
6142;2;7304;4;02-03-18 18:23;30-01-18 18:23;NULL;NULL
6143;6;7313;4;06-02-18 09:46;31-01-18 09:46;NULL;NULL
6144;6;7314;4;06-02-18 09:49;31-01-18 09:49;NULL;NULL
6145;2;6752;3;23-02-18 10:32;31-01-18 10:32;NULL;23-02-18 08:48
Ik weet niet wat de voorwaarden zijn ?;;;;;;;
6146;2;6752;3;23-02-18 10:32;31-01-18 10:32;NULL;NULL
Ik weet niet wat de voorwaarden zijn ?;;;;;;;
6147;5;7315;4;22-02-18 12:59;31-01-18 12:59;NULL;NULL
6148;1;7316;5;07-02-18 20:34;31-01-18 20:34;NULL;NULL
6149;1045;7200;1;22-02-18 08:49;01-02-18 08:49;NULL;22-02-18 09:12
6150;1070;1104;4;05-02-18 13:25;03-02-18 13:25;NULL;NULL
6151;3;7320;5;05-02-18 09:11;04-02-18 09:11;NULL;09-02-18 19:05
6152;3;7321;3;05-02-18 09:12;04-02-18 09:12;NULL;NULL
6153;1;7322;2;28-02-18 10:26;04-02-18 10:26;NULL;NULL
6154;1044;7116;1;19-02-18 08:55;05-02-18 08:55;NULL;05-02-18 08:56
6155;1044;7116;1;19-02-18 08:56;05-02-18 08:56;NULL;19-02-18 13:06
6156;1070;7323;5;19-02-18 15:10;05-02-18 15:10;NULL;15-02-18 21:16
6157;1044;7324;5;12-02-18 19:17;05-02-18 19:17;NULL;12-02-18 17:09
6158;1071;7325;4;16-02-18 18:08;06-02-18 18:08;NULL;NULL
6159;1071;7325;1;16-02-18 18:08;06-02-18 18:08;NULL;16-02-18 12:21
6160;1071;7326;5;16-02-18 20:48;06-02-18 20:48;NULL;NULL
6161;3;7328;4;19-02-18 21:28;06-02-18 21:28;NULL;NULL
6162;3;7330;3;19-02-18 05:32;07-02-18 05:32;19-02-18 12:15;NULL
6163;3;7330;3;19-02-18 05:32;07-02-18 05:32;NULL;NULL
6164;3;7331;3;19-02-18 05:35;07-02-18 05:35;NULL;19-03-18 15:56
6165;1068;7348;3;07-02-18 16:14;07-02-18 16:14;NULL;NULL
6166;1;32;5;07-02-18 16:18;07-02-18 16:18;07-02-18 22:21;NULL
6167;1;32;5;07-02-18 16:20;07-02-18 16:20;NULL;NULL
6168;1071;7349;3;16-02-18 19:19;07-02-18 19:19;NULL;NULL
6169;1;7357;4;21-02-18 11:14;08-02-18 11:14;NULL;NULL
6170;1057;7326;5;15-02-18 16:48;08-02-18 16:48;NULL;NULL
6171;1067;7358;4;15-02-18 21:42;08-02-18 21:42;NULL;NULL
6172;3;7320;5;19-02-18 19:05;09-02-18 19:05;NULL;NULL
6173;1044;7365;5;12-02-18 10:47;11-02-18 10:47;NULL;NULL
6174;1045;7366;5;15-02-18 12:33;11-02-18 12:33;NULL;NULL
6175;1045;7366;5;15-02-18 12:33;11-02-18 12:33;NULL;15-02-18 17:24
6176;1044;7367;5;12-02-18 14:24;11-02-18 14:24;NULL;12-02-18 10:25
6177;1044;7368;1;12-02-18 14:25;11-02-18 14:25;NULL;12-02-18 09:55
6178;1071;7199;1;16-02-18 17:04;11-02-18 17:04;NULL;16-02-18 16:50
6179;1045;7368;1;15-02-18 09:55;12-02-18 09:55;NULL;14-02-18 18:34
6180;1045;7367;5;15-02-18 10:25;12-02-18 10:25;NULL;15-02-18 16:10
6181;1067;6199;1;15-02-18 11:51;12-02-18 11:51;NULL;15-02-18 10:02
6182;1044;7324;5;19-02-18 17:09;12-02-18 17:09;NULL;19-02-18 16:54
6183;1;7371;1;28-02-18 03:42;13-02-18 03:42;NULL;27-02-18 19:57
6184;5;7372;5;22-02-18 16:09;13-02-18 16:09;NULL;NULL
6185;1067;7375;4;22-02-18 21:02;13-02-18 21:02;NULL;22-02-18 21:35
6186;6;6009;1;20-02-18 15:49;14-02-18 15:49;NULL;15-02-18 12:19
6187;1044;7368;1;19-02-18 18:34;14-02-18 18:34;NULL;19-02-18 14:54
6188;1067;6199;1;01-03-18 10:02;15-02-18 10:02;NULL;22-02-18 18:03
6189;1044;6669;1;12-03-18 10:23;15-02-18 10:23;NULL;12-03-18 09:32
6190;7;6009;4;23-02-18 12:19;15-02-18 12:19;NULL;NULL
6191;1045;7242;1;01-03-18 15:30;15-02-18 15:30;NULL;01-03-18 10:57
6192;1045;7242;4;01-03-18 15:30;15-02-18 15:30;NULL;NULL
6193;1044;7367;5;19-02-18 16:10;15-02-18 16:10;NULL;19-02-18 18:04
6194;1045;7366;5;01-03-18 17:24;15-02-18 17:24;NULL;NULL
6195;2;7378;3;02-03-18 19:33;15-02-18 19:33;NULL;NULL
6196;2;7379;3;16-02-18 20:34;15-02-18 20:34;NULL;NULL
6197;2;7379;3;16-02-18 20:34;15-02-18 20:34;NULL;NULL
6198;1070;7323;5;26-02-18 21:16;15-02-18 21:16;NULL;NULL
6199;3;7382;4;19-02-18 11:35;16-02-18 11:35;NULL;NULL
6200;1071;7325;3;23-02-18 12:21;16-02-18 12:21;NULL;NULL
6201;1069;7383;3;16-02-18 15:52;16-02-18 15:52;NULL;NULL
6202;1071;7384;3;16-02-18 15:54;16-02-18 15:54;17-02-18 11:37;NULL
6203;1070;7199;1;19-02-18 16:50;16-02-18 16:50;NULL;19-02-18 09:05
6204;1071;7384;3;16-02-18 17:46;16-02-18 17:46;NULL;NULL
6205;1069;7385;4;23-02-18 02:31;17-02-18 02:31;NULL;NULL
6206;1044;7388;5;19-02-18 07:36;18-02-18 07:36;NULL;19-02-18 16:54
6207;1071;7199;1;23-02-18 09:05;19-02-18 09:05;NULL;23-02-18 09:59
6208;1045;7116;1;08-03-18 13:06;19-02-18 13:06;NULL;08-03-18 08:43
6209;1044;7368;1;05-03-18 14:54;19-02-18 14:54;NULL;05-03-18 11:42
6210;1070;7392;5;19-02-18 16:10;19-02-18 16:10;NULL;NULL
6211;1044;7324;5;26-02-18 16:54;19-02-18 16:54;NULL;26-02-18 17:37
6212;1044;7388;5;26-02-18 16:54;19-02-18 16:54;NULL;26-02-18 14:37
6213;1070;7393;5;19-02-18 17:08;19-02-18 17:08;NULL;NULL
6214;1070;7394;1;19-02-18 17:10;19-02-18 17:10;19-02-18 17:30;NULL
6215;1070;7394;3;19-02-18 17:10;19-02-18 17:10;NULL;NULL
6216;1044;7367;5;05-03-18 18:04;19-02-18 18:04;NULL;05-03-18 16:50
6217;1070;7398;3;26-02-18 18:47;21-02-18 18:47;NULL;NULL
Ikzelf heb totaal geen ervaring met kickboxen maar zou dit graag willen leren. ;;;;;;;
6218;2;6844;3;23-02-18 07:10;22-02-18 07:10;NULL;NULL
6219;3;7399;4;05-03-18 08:31;22-02-18 08:31;NULL;NULL
6220;1045;7200;1;15-03-18 09:12;22-02-18 09:12;NULL;15-03-18 08:36
6221;1072;6199;1;05-03-18 18:03;22-02-18 18:03;NULL;05-03-18 08:34
